direction,qty,entry_time_utc,exit_time_utc,entry_price,exit_price,pnl,commission,mae,mfe,entry_tag,exit_tag
long,1,2026-03-02T11:38:53.720000,2026-03-02T13:58:16.468000,24954.0000,24974.2500,39.46,1.04,-10.50,245.00,long,reverse
short,1,2026-03-02T13:58:17.076000,2026-03-02T14:09:50.468000,24973.0000,25023.0000,-101.04,1.04,-99.50,12.00,short,stop
long,1,2026-03-02T14:15:24.764000,2026-03-02T15:08:00.208000,25069.0000,25019.0000,-101.04,1.04,-99.50,62.00,long,stop
short,1,2026-03-02T15:08:38.200000,2026-03-02T15:55:07.916000,24998.0000,25048.0000,-101.04,1.04,-99.50,102.00,short,stop
long,1,2026-03-02T15:55:07.980000,2026-03-02T16:07:39.080000,25049.0000,24999.0000,-101.04,1.04,-99.50,27.50,long,stop
short,1,2026-03-02T18:20:44.964000,2026-03-02T21:42:01.388000,24960.0000,24877.7500,163.46,1.04,-46.00,303.50,short,eod
long,1,2026-03-03T06:25:03.288000,2026-03-03T08:31:11.516000,24470.0000,24501.0000,60.96,1.04,-43.50,274.50,long,reverse
short,1,2026-03-03T08:31:11.516000,2026-03-03T09:30:22.452000,24501.0000,24549.2500,-97.54,1.04,-98.00,106.50,short,reverse
long,1,2026-03-03T09:30:23.088000,2026-03-03T09:34:56.584000,24550.5000,24527.0000,-48.04,1.04,-49.00,153.00,long,reverse
short,1,2026-03-03T09:35:00.328000,2026-03-03T09:36:26.660000,24525.5000,24575.5000,-101.04,1.04,-99.50,46.50,short,stop
long,1,2026-03-03T09:36:40.748000,2026-03-03T09:41:54.628000,24604.0000,24560.2500,-88.54,1.04,-88.00,114.00,long,reverse
short,1,2026-03-03T09:41:54.724000,2026-03-03T09:46:25.416000,24559.2500,24609.2500,-101.04,1.04,-99.50,90.00,short,stop
long,1,2026-03-03T10:36:42.812000,2026-03-03T10:49:11.776000,24450.2500,24400.2500,-101.04,1.04,-99.50,44.00,long,stop
short,1,2026-03-03T12:12:11.500000,2026-03-03T12:18:47.784000,24625.2500,24675.2500,-101.04,1.04,-99.50,9.50,short,stop
long,1,2026-03-03T13:10:01.108000,2026-03-03T14:10:39.340000,24703.0000,24734.5000,61.96,1.04,-98.00,264.00,long,reverse
short,1,2026-03-03T14:10:39.356000,2026-03-03T14:15:39.368000,24733.5000,24783.5000,-101.04,1.04,-99.50,6.50,short,stop
long,1,2026-03-03T14:37:59.856000,2026-03-03T15:16:57.628000,24809.5000,24759.5000,-101.04,1.04,-99.50,81.50,long,stop
short,1,2026-03-03T15:18:01.952000,2026-03-03T15:35:21.344000,24748.0000,24798.0000,-101.04,1.04,-99.50,13.50,short,stop
long,1,2026-03-03T19:18:08.308000,2026-03-03T19:34:36.980000,24770.5000,24720.5000,-101.04,1.04,-99.50,67.50,long,stop
short,1,2026-03-03T19:37:27.844000,2026-03-03T19:52:38.664000,24704.5000,24754.5000,-101.04,1.04,-99.50,31.00,short,stop
long,1,2026-03-04T02:24:06.512000,2026-03-04T07:16:47.372000,24599.0000,24792.0000,384.96,1.04,-7.50,591.00,long,reverse
short,1,2026-03-04T07:16:47.372000,2026-03-04T08:01:26.004000,24792.0000,24818.5000,-54.04,1.04,-59.00,144.00,short,reverse
long,1,2026-03-04T08:01:26.016000,2026-03-04T09:36:46.132000,24822.5000,24869.0000,91.96,1.04,-20.50,296.00,long,reverse
short,1,2026-03-04T09:38:15.640000,2026-03-04T09:47:27.912000,24914.7500,24915.2500,-2.04,1.04,-8.00,202.50,short,reverse
long,1,2026-03-04T09:47:33.068000,2026-03-04T09:50:27.444000,24916.2500,24866.2500,-101.04,1.04,-99.50,46.50,long,stop
short,1,2026-03-04T10:45:32.812000,2026-03-04T10:55:21.020000,25046.7500,25096.7500,-101.04,1.04,-99.50,19.50,short,stop
long,1,2026-03-04T11:00:19.512000,2026-03-04T11:12:01.216000,25138.5000,25088.5000,-101.04,1.04,-99.50,39.50,long,stop
short,1,2026-03-04T11:19:03.444000,2026-03-04T11:27:26.032000,25057.0000,25107.0000,-101.04,1.04,-99.50,11.50,short,stop
long,1,2026-03-04T11:42:41.640000,2026-03-04T12:32:43.280000,25155.5000,25105.2500,-101.54,1.04,-99.50,39.50,long,stop
short,1,2026-03-04T16:00:11.564000,2026-03-04T16:15:18.896000,25112.0000,25162.0000,-101.04,1.04,-99.50,36.50,short,stop
long,1,2026-03-04T19:13:47.692000,2026-03-04T20:20:00.332000,25197.5000,25147.5000,-101.04,1.04,-99.50,91.00,long,stop
short,1,2026-03-04T20:20:20.544000,2026-03-04T21:50:21.660000,25141.7500,25122.7500,36.96,1.04,-66.00,195.50,short,eod
long,1,2026-03-05T01:57:06.924000,2026-03-05T03:03:52.576000,25080.0000,25030.0000,-101.04,1.04,-99.50,33.00,long,stop
short,1,2026-03-05T03:07:52.012000,2026-03-05T03:56:15.852000,24995.0000,25045.0000,-101.04,1.04,-99.50,44.00,short,stop
long,1,2026-03-05T04:03:13.776000,2026-03-05T04:39:02.612000,25076.0000,25105.7500,58.46,1.04,-11.00,261.00,long,reverse
short,1,2026-03-05T04:39:02.612000,2026-03-05T07:21:15.524000,25105.7500,25155.7500,-101.04,1.04,-99.50,55.00,short,stop
long,1,2026-03-05T09:32:35.544000,2026-03-05T10:17:35.820000,25066.0000,25126.7500,120.46,1.04,-61.50,284.50,long,reverse
short,1,2026-03-05T10:17:35.820000,2026-03-05T10:39:09.884000,25126.7500,25032.0000,188.46,1.04,-9.00,392.50,short,reverse
long,1,2026-03-05T10:39:10.772000,2026-03-05T11:10:16.048000,25032.7500,24992.0000,-82.54,1.04,-81.50,128.50,long,reverse
short,1,2026-03-05T11:10:16.216000,2026-03-05T11:45:39.540000,24991.2500,25041.2500,-101.04,1.04,-99.50,102.50,short,stop
long,1,2026-03-05T11:45:39.544000,2026-03-05T12:10:33.916000,25039.7500,25022.0000,-36.54,1.04,-60.50,166.50,long,reverse
short,1,2026-03-05T12:10:34.072000,2026-03-05T14:20:07.880000,25021.0000,24878.0000,284.96,1.04,-70.00,494.00,short,reverse
long,1,2026-03-05T14:20:07.916000,2026-03-05T14:25:46.028000,24878.7500,24828.7500,-101.04,1.04,-99.50,5.00,long,stop
short,1,2026-03-06T03:28:19.440000,2026-03-06T03:44:25.748000,25039.2500,25089.2500,-101.04,1.04,-99.50,12.50,short,stop
long,1,2026-03-06T08:35:05.640000,2026-03-06T08:38:42.424000,24833.2500,24783.2500,-101.04,1.04,-99.50,26.50,long,stop
short,1,2026-03-06T08:41:38.964000,2026-03-06T09:30:27.732000,24742.5000,24719.0000,45.96,1.04,-23.50,259.00,short,reverse
long,1,2026-03-06T09:30:27.864000,2026-03-06T09:30:47.536000,24720.5000,24670.5000,-101.04,1.04,-99.50,0.00,long,stop
short,1,2026-03-06T09:36:12.184000,2026-03-06T09:38:55.280000,24629.5000,24679.5000,-101.04,1.04,-99.50,35.50,short,stop
long,1,2026-03-06T09:42:02.220000,2026-03-06T09:45:04.664000,24712.7500,24662.7500,-101.04,1.04,-99.50,35.50,long,stop
short,1,2026-03-06T09:59:04.224000,2026-03-06T09:59:44.860000,24641.5000,24691.5000,-101.04,1.04,-99.50,19.50,short,stop
long,1,2026-03-06T10:00:11.024000,2026-03-06T10:09:15.392000,24733.2500,24683.2500,-101.04,1.04,-99.50,89.00,long,stop
short,1,2026-03-06T10:09:20.444000,2026-03-06T10:11:59.128000,24674.7500,24724.7500,-101.04,1.04,-99.50,21.00,short,stop
long,1,2026-03-06T10:13:12.920000,2026-03-06T10:49:23.888000,24765.2500,24793.0000,54.46,1.04,-10.50,255.00,long,reverse
short,1,2026-03-06T10:49:23.892000,2026-03-06T10:55:25.320000,24793.0000,24843.0000,-101.04,1.04,-99.50,82.00,short,stop
long,1,2026-03-06T10:56:03.952000,2026-03-06T11:21:34.580000,24853.2500,24803.2500,-101.04,1.04,-99.50,92.00,long,stop
short,1,2026-03-06T11:22:42.776000,2026-03-06T11:30:23.448000,24797.5000,24847.5000,-101.04,1.04,-99.50,13.00,short,stop
long,1,2026-03-06T11:46:31.156000,2026-03-06T11:55:11.076000,24894.7500,24844.7500,-101.04,1.04,-99.50,41.50,long,stop
short,1,2026-03-06T12:16:09.664000,2026-03-06T12:22:20.688000,24817.2500,24867.2500,-101.04,1.04,-99.50,17.00,short,stop
long,1,2026-03-06T13:12:29.204000,2026-03-06T13:54:22.404000,24844.7500,24798.0000,-94.54,1.04,-95.00,108.50,long,reverse
short,1,2026-03-06T13:54:26.928000,2026-03-06T14:12:03.628000,24796.5000,24846.5000,-101.04,1.04,-99.50,12.50,short,stop
long,1,2026-03-06T15:40:50.572000,2026-03-06T15:50:21.864000,24706.5000,24656.5000,-101.04,1.04,-99.50,2.00,long,stop
short,1,2026-03-08T18:00:00.164000,2026-03-08T19:00:04.664000,24500.0000,24320.5000,357.96,1.04,0.00,568.00,short,reverse
long,1,2026-03-08T19:00:04.664000,2026-03-08T19:07:13.836000,24321.7500,24271.7500,-101.04,1.04,-99.50,9.50,long,stop
short,1,2026-03-08T19:47:24.348000,2026-03-08T20:54:52.256000,24219.7500,24103.5000,231.46,1.04,-39.00,234.00,short,eod
long,1,2026-03-08T23:16:46.592000,2026-03-09T03:05:05.792000,24115.0000,24215.2500,199.46,1.04,-76.50,403.50,long,reverse
short,1,2026-03-09T03:05:05.864000,2026-03-09T03:07:04.524000,24214.2500,24264.2500,-101.04,1.04,-99.50,8.00,short,stop
long,1,2026-03-09T03:27:43.360000,2026-03-09T03:35:40.768000,24313.0000,24263.0000,-101.04,1.04,-98.50,2.50,long,stop
short,1,2026-03-09T05:54:08.160000,2026-03-09T08:15:17.044000,24393.5000,24443.5000,-101.04,1.04,-99.50,97.50,short,stop
long,1,2026-03-09T08:20:22.640000,2026-03-09T08:34:36.580000,24452.5000,24402.2500,-101.54,1.04,-99.50,15.00,long,stop
short,1,2026-03-09T08:50:09.920000,2026-03-09T09:04:35.368000,24356.5000,24406.5000,-101.04,1.04,-99.50,15.50,short,stop
long,1,2026-03-09T09:30:02.352000,2026-03-09T09:37:15.424000,24447.0000,24424.7500,-45.54,1.04,-45.00,158.00,long,reverse
short,1,2026-03-09T09:37:28.296000,2026-03-09T10:03:12.396000,24423.5000,24418.7500,8.46,1.04,-12.50,220.50,short,reverse
long,1,2026-03-09T10:03:12.400000,2026-03-09T10:06:00.660000,24419.7500,24374.7500,-91.04,1.04,-90.50,112.50,long,reverse
short,1,2026-03-09T10:06:00.660000,2026-03-09T10:22:32.056000,24374.7500,24424.7500,-101.04,1.04,-99.50,102.50,short,stop
long,1,2026-03-09T10:22:32.064000,2026-03-09T13:19:06.428000,24425.5000,24649.5000,446.96,1.04,-87.00,649.00,long,reverse
short,1,2026-03-09T13:19:13.144000,2026-03-09T14:21:21.124000,24647.5000,24675.7500,-57.54,1.04,-58.00,144.00,short,reverse
long,1,2026-03-09T14:21:21.160000,2026-03-09T15:41:42.784000,24677.2500,24953.7500,551.96,1.04,-95.50,755.50,long,reverse
short,1,2026-03-09T15:41:42.868000,2026-03-09T15:57:35.520000,24952.2500,25002.2500,-101.04,1.04,-99.50,42.50,short,stop
long,1,2026-03-09T20:37:37.256000,2026-03-09T20:46:34.620000,24934.5000,24968.7500,67.46,1.04,-11.00,70.00,long,eod
short,1,2026-03-09T23:38:07.656000,2026-03-10T01:03:48.028000,24896.5000,24946.5000,-101.04,1.04,-99.50,84.00,short,stop
long,1,2026-03-10T01:06:13.292000,2026-03-10T06:36:59.964000,24955.2500,25044.0000,176.46,1.04,-72.50,383.00,long,reverse
short,1,2026-03-10T06:37:02.768000,2026-03-10T07:04:41.532000,25042.2500,25092.2500,-101.04,1.04,-99.50,44.00,short,stop
long,1,2026-03-10T09:23:42.592000,2026-03-10T09:42:30.004000,24999.5000,24979.0000,-42.04,1.04,-41.50,163.00,long,reverse
short,1,2026-03-10T09:42:30.980000,2026-03-10T09:44:32.208000,24977.7500,25027.7500,-101.04,1.04,-99.50,36.50,short,stop
long,1,2026-03-10T10:22:59.584000,2026-03-10T12:07:46.348000,24996.0000,25081.2500,169.46,1.04,-54.50,372.00,long,reverse
short,1,2026-03-10T12:11:36.284000,2026-03-10T13:07:22.892000,25129.5000,25179.5000,-101.04,1.04,-99.50,67.00,short,stop
long,1,2026-03-10T13:16:48.384000,2026-03-10T13:37:01.428000,25180.2500,25130.2500,-101.04,1.04,-99.50,75.00,long,stop
short,1,2026-03-10T13:37:40.404000,2026-03-10T13:48:08.496000,25117.0000,25167.0000,-101.04,1.04,-99.50,30.00,short,stop
long,1,2026-03-10T14:27:18.320000,2026-03-10T14:35:16.268000,25093.2500,25043.2500,-101.04,1.04,-99.50,32.50,long,stop
short,1,2026-03-10T15:26:10.028000,2026-03-10T20:09:25.712000,25004.2500,25042.7500,-78.04,1.04,-77.00,127.00,short,reverse
long,1,2026-03-10T20:09:28.960000,2026-03-10T20:26:46.220000,25043.7500,25085.0000,81.46,1.04,-20.50,84.00,long,eod
short,1,2026-03-11T02:00:41.748000,2026-03-11T06:32:24.256000,25021.5000,24998.0000,45.96,1.04,-64.00,252.50,short,reverse
long,1,2026-03-11T06:32:24.728000,2026-03-11T07:45:24.468000,24999.0000,24949.0000,-101.04,1.04,-99.50,89.00,long,stop
short,1,2026-03-11T07:47:26.624000,2026-03-11T07:50:11.484000,24942.0000,24992.0000,-101.04,1.04,-99.50,27.00,short,stop
long,1,2026-03-11T08:30:06.032000,2026-03-11T08:31:51.896000,25035.2500,24985.2500,-101.04,1.04,-99.50,41.50,long,stop
short,1,2026-03-11T08:33:36.340000,2026-03-11T09:22:47.236000,24955.0000,25005.0000,-101.04,1.04,-99.50,93.00,short,stop
long,1,2026-03-11T09:23:57.720000,2026-03-11T10:08:15.880000,25010.7500,25079.0000,135.46,1.04,-7.50,338.50,long,reverse
short,1,2026-03-11T10:08:15.880000,2026-03-11T10:57:56.656000,25079.0000,25060.5000,35.96,1.04,-67.00,241.00,short,reverse
long,1,2026-03-11T10:57:56.656000,2026-03-11T11:12:35.224000,25060.5000,25010.5000,-101.04,1.04,-99.50,59.00,long,stop
short,1,2026-03-11T11:12:38.360000,2026-03-11T12:32:16.656000,24990.5000,24996.0000,-12.04,1.04,-55.50,197.00,short,reverse
long,1,2026-03-11T12:34:11.292000,2026-03-11T13:37:08.344000,24997.0000,24947.0000,-101.04,1.04,-99.50,76.00,long,stop
short,1,2026-03-11T13:37:40.364000,2026-03-11T13:51:48.752000,24934.5000,24975.0000,-82.04,1.04,-81.00,121.50,short,reverse
long,1,2026-03-11T13:51:48.760000,2026-03-11T14:09:09.060000,24975.5000,24925.5000,-101.04,1.04,-99.50,18.50,long,stop
short,1,2026-03-11T18:05:44.324000,2026-03-11T20:40:02.660000,24904.2500,24805.0000,197.46,1.04,-18.50,343.50,short,eod
long,1,2026-03-12T02:47:45.288000,2026-03-12T08:05:59.244000,24801.5000,24826.5000,48.96,1.04,-16.00,255.00,long,reverse
short,1,2026-03-12T08:05:59.964000,2026-03-12T10:03:12.664000,24825.7500,24731.7500,186.96,1.04,-54.00,390.50,short,reverse
long,1,2026-03-12T10:03:12.736000,2026-03-12T10:19:00.460000,24732.7500,24682.7500,-101.04,1.04,-99.50,34.50,long,stop
short,1,2026-03-12T10:28:59.012000,2026-03-12T10:46:06.804000,24644.7500,24674.0000,-59.54,1.04,-60.00,144.50,short,reverse
long,1,2026-03-12T10:46:06.864000,2026-03-12T10:49:06.284000,24675.7500,24625.7500,-101.04,1.04,-99.50,100.00,long,stop
short,1,2026-03-12T10:49:06.480000,2026-03-12T11:39:34.904000,24625.0000,24663.0000,-77.04,1.04,-77.50,128.00,short,reverse
long,1,2026-03-12T11:39:35.060000,2026-03-12T12:08:55.932000,24664.7500,24614.7500,-101.04,1.04,-99.50,92.00,long,stop
short,1,2026-03-12T12:08:58.600000,2026-03-12T12:15:02.152000,24606.7500,24656.7500,-101.04,1.04,-99.50,38.00,short,stop
long,1,2026-03-12T12:16:22.912000,2026-03-12T12:27:56.552000,24688.5000,24638.5000,-101.04,1.04,-99.50,93.50,long,stop
short,1,2026-03-12T12:27:59.652000,2026-03-12T12:34:19.060000,24634.0000,24684.0000,-101.04,1.04,-99.50,7.00,short,stop
long,1,2026-03-12T20:15:38.128000,2026-03-12T20:38:03.884000,24592.7500,24639.7500,92.96,1.04,-4.00,108.00,long,eod
short,1,2026-03-13T02:28:30.980000,2026-03-13T04:51:13.108000,24546.2500,24500.5000,90.46,1.04,-27.50,297.50,short,reverse
long,1,2026-03-13T04:51:28.476000,2026-03-13T09:35:36.020000,24502.0000,24635.0000,264.96,1.04,-2.50,466.50,long,reverse
short,1,2026-03-13T09:35:36.028000,2026-03-13T09:39:01.916000,24633.7500,24683.7500,-101.04,1.04,-99.50,45.50,short,stop
long,1,2026-03-13T09:42:09.304000,2026-03-13T10:02:48.116000,24713.5000,24704.7500,-18.54,1.04,-19.50,183.00,long,reverse
short,1,2026-03-13T10:02:48.332000,2026-03-13T11:13:54.060000,24702.7500,24562.7500,278.96,1.04,-64.50,482.50,short,reverse
long,1,2026-03-13T11:13:54.096000,2026-03-13T11:20:22.900000,24563.2500,24513.2500,-101.04,1.04,-99.50,12.50,long,stop
short,1,2026-03-13T11:26:09.188000,2026-03-13T14:43:09.060000,24467.7500,24454.7500,24.96,1.04,-57.50,229.50,short,reverse
long,1,2026-03-13T14:43:12.004000,2026-03-13T15:07:12.296000,24456.0000,24406.0000,-101.04,1.04,-99.50,33.50,long,stop
short,1,2026-03-13T15:26:59.404000,2026-03-13T16:59:48.292000,24372.0000,24335.2500,72.46,1.04,-64.00,76.50,short,eod
long,1,2026-03-15T18:01:27.344000,2026-03-15T18:11:26.852000,24368.7500,24318.7500,-101.04,1.04,-99.50,71.00,long,stop
short,1,2026-03-15T18:16:52.664000,2026-03-15T18:37:04.304000,24301.0000,24351.0000,-101.04,1.04,-99.50,12.00,short,stop
long,1,2026-03-15T18:44:37.872000,2026-03-15T20:16:58.416000,24393.5000,24524.5000,260.96,1.04,-20.00,265.50,long,eod
short,1,2026-03-16T05:45:54.076000,2026-03-16T06:11:21.564000,24692.7500,24743.0000,-101.54,1.04,-99.50,5.50,short,stop
long,1,2026-03-16T06:42:37.232000,2026-03-16T10:34:25.840000,24798.0000,24877.0000,156.96,1.04,-58.00,364.00,long,reverse
short,1,2026-03-16T10:34:25.840000,2026-03-16T11:21:32.548000,24875.7500,24925.7500,-101.04,1.04,-99.50,83.50,short,stop
long,1,2026-03-16T11:22:52.060000,2026-03-16T11:58:33.600000,24937.5000,24887.5000,-101.04,1.04,-99.50,34.00,long,stop
short,1,2026-03-16T12:22:31.600000,2026-03-16T12:43:33.808000,24850.7500,24900.7500,-101.04,1.04,-99.50,37.50,short,stop
long,1,2026-03-16T13:00:58.448000,2026-03-16T13:48:49.872000,24934.7500,24884.5000,-101.54,1.04,-99.50,10.00,long,stop
short,1,2026-03-16T15:13:03.500000,2026-03-16T20:52:04.564000,24931.5000,24812.2500,237.46,1.04,-31.00,239.50,short,eod
long,1,2026-03-17T05:26:13.316000,2026-03-17T10:15:06.992000,24830.2500,25013.2500,364.96,1.04,-73.50,568.50,long,reverse
short,1,2026-03-17T10:15:07.328000,2026-03-17T10:20:19.436000,25012.2500,25062.2500,-101.04,1.04,-99.50,32.50,short,stop
long,1,2026-03-17T14:07:50.236000,2026-03-17T14:30:02.196000,25050.0000,25000.0000,-101.04,1.04,-99.50,16.50,long,stop
short,1,2026-03-18T07:29:39.560000,2026-03-18T09:37:14.692000,25108.0000,24965.0000,284.96,1.04,-83.50,490.00,short,reverse
long,1,2026-03-18T09:37:14.704000,2026-03-18T10:03:42.832000,24966.0000,24916.0000,-101.04,1.04,-99.50,66.00,long,stop
short,1,2026-03-18T10:14:57.852000,2026-03-18T11:06:55.240000,24896.5000,24913.0000,-34.04,1.04,-59.00,170.50,short,reverse
long,1,2026-03-18T11:06:55.580000,2026-03-18T11:21:46.416000,24913.7500,24863.7500,-101.04,1.04,-99.50,36.00,long,stop
short,1,2026-03-18T13:01:12.344000,2026-03-18T13:47:01.532000,24829.0000,24879.0000,-101.04,1.04,-99.50,67.00,short,stop
long,1,2026-03-18T14:00:17.456000,2026-03-18T14:15:29.840000,24897.7500,24847.7500,-101.04,1.04,-99.50,38.00,long,stop
short,1,2026-03-18T14:33:22.932000,2026-03-18T20:45:12.336000,24814.0000,24588.2500,450.46,1.04,-85.50,507.00,short,eod
long,1,2026-03-18T22:07:38.484000,2026-03-19T00:41:17.948000,24664.5000,24623.7500,-82.54,1.04,-81.50,121.50,long,reverse
short,1,2026-03-19T00:41:18.488000,2026-03-19T05:49:57.620000,24622.7500,24598.2500,47.96,1.04,-50.00,245.00,short,reverse
long,1,2026-03-19T05:49:57.620000,2026-03-19T07:23:26.228000,24598.2500,24548.7500,-100.04,1.04,-99.00,104.00,long,reverse
short,1,2026-03-19T07:23:34.860000,2026-03-19T09:20:20.580000,24548.0000,24503.7500,87.46,1.04,-23.00,294.00,short,reverse
long,1,2026-03-19T09:20:32.468000,2026-03-19T09:23:09.516000,24505.0000,24455.0000,-101.04,1.04,-99.50,6.50,long,stop
short,1,2026-03-19T09:30:01.680000,2026-03-19T09:41:31.896000,24406.7500,24430.0000,-47.54,1.04,-48.00,165.00,short,reverse
long,1,2026-03-19T09:41:31.908000,2026-03-19T10:22:25.752000,24431.2500,24443.0000,22.46,1.04,-78.50,229.50,long,reverse
short,1,2026-03-19T10:22:27.724000,2026-03-19T10:32:12.392000,24441.7500,24491.7500,-101.04,1.04,-99.50,69.00,short,stop
long,1,2026-03-19T10:34:40.436000,2026-03-19T10:39:01.196000,24508.2500,24458.2500,-101.04,1.04,-99.50,64.50,long,stop
short,1,2026-03-19T11:20:55.656000,2026-03-19T12:02:48.008000,24477.5000,24500.2500,-46.54,1.04,-46.50,162.00,short,reverse
long,1,2026-03-19T12:02:48.032000,2026-03-19T12:17:12.684000,24501.7500,24451.7500,-101.04,1.04,-99.50,44.50,long,stop
short,1,2026-03-19T13:04:59.544000,2026-03-19T13:52:41.212000,24422.0000,24472.0000,-101.04,1.04,-99.50,89.50,short,stop
long,1,2026-03-19T13:52:55.408000,2026-03-19T14:03:55.632000,24478.0000,24428.0000,-101.04,1.04,-99.50,7.00,long,stop
short,1,2026-03-19T14:50:56.748000,2026-03-19T14:56:43.672000,24419.7500,24469.7500,-101.04,1.04,-99.50,5.00,short,stop
long,1,2026-03-19T14:58:49.768000,2026-03-19T15:25:55.164000,24518.7500,24588.7500,138.96,1.04,-34.50,345.50,long,reverse
short,1,2026-03-19T15:25:55.268000,2026-03-19T18:00:02.132000,24587.7500,24637.7500,-101.04,1.04,-99.50,86.50,short,stop
long,1,2026-03-19T18:00:04.432000,2026-03-19T20:03:51.600000,24646.0000,24596.0000,-101.04,1.04,-99.50,25.00,long,stop
short,1,2026-03-20T02:27:52.188000,2026-03-20T03:41:33.716000,24556.0000,24583.2500,-55.54,1.04,-56.00,146.50,short,reverse
long,1,2026-03-20T03:41:33.768000,2026-03-20T05:15:47.892000,24584.7500,24534.7500,-101.04,1.04,-99.50,63.50,long,stop
short,1,2026-03-20T05:19:55.088000,2026-03-20T06:38:11.584000,24514.2500,24420.0000,187.46,1.04,-14.50,390.50,short,reverse
long,1,2026-03-20T06:38:12.128000,2026-03-20T09:31:21.944000,24421.0000,24421.0000,-1.04,1.04,-52.00,212.50,long,reverse
short,1,2026-03-20T09:31:21.952000,2026-03-20T11:23:36.488000,24420.2500,24333.5000,172.46,1.04,-99.00,377.50,short,reverse
long,1,2026-03-20T11:23:36.660000,2026-03-20T11:24:29.216000,24333.5000,24283.5000,-101.04,1.04,-99.50,20.00,long,stop
short,1,2026-03-20T12:32:46.412000,2026-03-20T15:55:00.712000,24254.5000,24072.0000,363.96,1.04,-91.00,567.50,short,reverse
long,1,2026-03-20T15:55:00.864000,2026-03-20T16:59:53.944000,24073.0000,24218.5000,289.96,1.04,-6.50,292.50,long,eod
short,1,2026-03-22T18:00:01.199362,2026-03-22T18:00:13.500000,23912.0000,23962.0000,-101.04,1.04,-99.50,48.00,short,stop
long,1,2026-03-22T18:03:47.616000,2026-03-22T19:53:33.680000,23988.2500,23994.2500,10.96,1.04,-64.00,215.00,long,reverse
short,1,2026-03-22T19:53:42.056000,2026-03-22T20:11:12.632000,23993.0000,24043.0000,-101.04,1.04,-99.50,42.00,short,stop
long,1,2026-03-22T20:21:13.848000,2026-03-22T20:32:42.232000,24075.5000,24025.5000,-101.04,1.04,-99.50,29.50,long,stop
short,1,2026-03-22T20:35:56.028000,2026-03-22T20:54:41.304000,23988.0000,23948.7500,77.46,1.04,-15.50,80.00,short,eod
long,1,2026-03-23T03:48:22.528000,2026-03-23T03:55:23.736000,23875.0000,23825.0000,-101.04,1.04,-99.50,8.00,long,stop
short,1,2026-03-23T05:35:19.780000,2026-03-23T06:09:20.332000,23868.0000,23918.0000,-101.04,1.04,-99.00,46.50,short,stop
long,1,2026-03-23T06:50:41.696000,2026-03-23T06:51:28.212000,23918.0000,23867.2500,-102.54,1.04,-99.50,16.00,long,stop
short,1,2026-03-23T07:07:05.444000,2026-03-23T07:07:10.804000,24481.0000,24531.0000,-101.04,1.04,-99.50,34.00,short,stop
long,1,2026-03-23T07:07:21.660000,2026-03-23T07:08:04.912000,24563.7500,24540.0000,-48.54,1.04,-97.50,162.00,long,reverse
short,1,2026-03-23T07:08:04.940000,2026-03-23T07:08:27.044000,24539.0000,24567.5000,-58.04,1.04,-56.00,152.00,short,reverse
long,1,2026-03-23T07:08:27.044000,2026-03-23T07:10:18.184000,24570.0000,24634.2500,127.46,1.04,-50.00,334.00,long,reverse
short,1,2026-03-23T07:10:18.184000,2026-03-23T07:13:01.632000,24634.2500,24663.5000,-59.54,1.04,-94.00,148.50,short,reverse
long,1,2026-03-23T07:13:01.660000,2026-03-23T07:16:36.712000,24663.5000,24659.0000,-10.04,1.04,-9.50,200.00,long,reverse
short,1,2026-03-23T07:16:36.808000,2026-03-23T07:17:24.756000,24658.0000,24704.0000,-93.04,1.04,-96.50,106.00,short,reverse
long,1,2026-03-23T07:18:53.132000,2026-03-23T07:20:41.924000,24658.0000,24608.0000,-101.04,1.04,-99.50,18.00,long,stop
short,1,2026-03-23T07:20:43.900000,2026-03-23T07:22:52.216000,24604.7500,24635.0000,-61.54,1.04,-60.00,148.00,short,reverse
long,1,2026-03-23T07:22:52.216000,2026-03-23T07:23:21.356000,24635.2500,24584.7500,-102.04,1.04,-99.50,12.00,long,stop
short,1,2026-03-23T07:24:10.444000,2026-03-23T07:25:09.632000,24538.0000,24588.2500,-101.54,1.04,-99.00,66.00,short,stop
long,1,2026-03-23T07:25:31.968000,2026-03-23T07:27:32.960000,24603.0000,24552.0000,-103.04,1.04,-99.00,24.50,long,stop
short,1,2026-03-23T07:28:04.004000,2026-03-23T07:30:37.224000,24518.0000,24558.0000,-81.04,1.04,-80.50,124.50,short,reverse
long,1,2026-03-23T07:30:37.404000,2026-03-23T07:40:13.604000,24559.5000,24593.5000,66.96,1.04,-3.00,270.00,long,reverse
short,1,2026-03-23T07:40:13.608000,2026-03-23T08:09:08.824000,24592.0000,24447.2500,288.46,1.04,-12.00,495.00,short,reverse
long,1,2026-03-23T08:09:08.824000,2026-03-23T08:15:07.868000,24447.2500,24397.2500,-101.04,1.04,-99.00,69.00,long,stop
short,1,2026-03-23T09:19:42.648000,2026-03-23T09:37:27.620000,24541.2500,24532.7500,15.96,1.04,-41.00,217.50,short,reverse
long,1,2026-03-23T09:38:41.516000,2026-03-23T09:41:15.100000,24535.2500,24485.2500,-101.04,1.04,-99.50,19.50,long,stop
short,1,2026-03-23T10:45:26.252000,2026-03-23T10:47:17.928000,24588.5000,24638.5000,-101.04,1.04,-99.50,19.50,short,stop
